OH, Debt collection, 1114238, Cont'd attempts collect debt not owed, 
OH, Credit card, 620347, Billing disputes, 
OH, Credit card, 618954, Credit card protection / Debt protection, 
OH, Credit card, 618975, Billing disputes, 
OH, Student loan, 620451, Repaying your loan, 
OH, Debt collection, 620456, Cont'd attempts collect debt not owed, 
OH, Mortgage, 617751, Settlement process and costs, 
OH, Student loan, 617787, Repaying your loan, 
OH, Debt collection, 617827, Cont'd attempts collect debt not owed, 
OH, Bank account or service, 617977, Using a debit or ATM card, 
OH, Credit card, 618104, Billing statement, 
OH, Credit card, 618203, Other, 
OH, Student loan, 617383, Repaying your loan, 
OH, Debt collection, 617025, Communication tactics, 
OH, Debt collection, 617047, Cont'd attempts collect debt not owed, 
OH, Credit card, 618700, Customer service / Customer relations, 
OH, Debt collection, 616986, Cont'd attempts collect debt not owed, 
OH, Credit card, 616750, Transaction issue, 
OH, Payday loan, 616584, Charged fees or interest I didn't expect, 
OH, Student loan, 616466, Repaying your loan, 
OH, Student loan, 616501, Problems when you are unable to pay, 
OH, Debt collection, 615953, Taking/threatening an illegal action, 
OH, Credit card, 616205, Billing disputes, 
OH, Credit reporting, 616214, Incorrect information on credit report, 
OH, Consumer loan, 616233, Managing the loan or lease, 
OH, Mortgage, 616277, Settlement process and costs, 
OH, Debt collection, 616457, Taking/threatening an illegal action, 
OH, Debt collection, 616456, Taking/threatening an illegal action, 
OH, Money transfers, 616446, Money was not available when promised, 
OH, Debt collection, 615338, Disclosure verification of debt, 
OH, Credit card, 615258, Unsolicited issuance of credit card, 
OH, Credit card, 615257, Convenience checks, 
OH, Credit card, 615412, Closing/Cancelling account, 
OH, Credit reporting, 613547, Incorrect information on credit report, 
OH, Debt collection, 614291, Disclosure verification of debt, 
OH, Payday loan, 613033, Applied for loan/did not receive money, 
OH, Consumer loan, 613312, Managing the loan or lease, 
OH, Debt collection, 612178, Communication tactics, 
OH, Consumer loan, 610364, Taking out the loan or lease, 
OH, Credit reporting, 610405, Incorrect information on credit report, 
OH, Credit card, 612382, Transaction issue, 
OH, Consumer loan, 610704, Managing the loan or lease, 
OH, Student loan, 610755, Problems when you are unable to pay, 
OH, Debt collection, 611001, Cont'd attempts collect debt not owed, 
OH, Credit card, 610537, Other, 
OH, Mortgage, 611354, Other, 
OH, Debt collection, 611450, Communication tactics, 
OH, Bank account or service, 613622, Problems caused by my funds being low, 
OH, Debt collection, 609524, Communication tactics, 
OH, Credit reporting, 609611, Incorrect information on credit report, 
OH, Credit reporting, 610224, Incorrect information on credit report, 
OH, Debt collection, 608892, Improper contact or sharing of info, 
OH, Debt collection, 608891, Improper contact or sharing of info, 
OH, Debt collection, 609257, Communication tactics, 
OH, Mortgage, 609298, Credit decision / Underwriting, 
OH, Debt collection, 609296, Communication tactics, 
OH, Debt collection, 607504, Cont'd attempts collect debt not owed, 
OH, Bank account or service, 607537, Problems caused by my funds being low, 
OH, Debt collection, 607657, Communication tactics, 
OH, Credit card, 609848, Credit determination, 
OH, Credit card, 609847, Credit determination, 
OH, Bank account or service, 607907, Deposits and withdrawals, 
OH, Debt collection, 608357, Cont'd attempts collect debt not owed, 
OH, Debt collection, 606737, False statements or representation, 
OH, Debt collection, 606738, False statements or representation, 
OH, Credit card, 606784, Credit determination, 
OH, Credit card, 606783, Credit determination, 
OH, Credit card, 605956, Billing disputes, 
OH, Mortgage, 604826, Settlement process and costs, 
OH, Credit reporting, 606781, Credit monitoring or identity protection, 
OH, Credit reporting, 604906, Incorrect information on credit report, 
OH, Debt collection, 607163, Improper contact or sharing of info, 
OH, Debt collection, 605507, Communication tactics, 
OH, Credit reporting, 605707, Incorrect information on credit report, 
OH, Credit card, 607288, APR or interest rate, 
OH, Bank account or service, 607276, Deposits and withdrawals, 
OH, Bank account or service, 604688, Using a debit or ATM card, 
OH, Bank account or service, 606358, Problems caused by my funds being low, 
OH, Student loan, 604037, Repaying your loan, 
OH, Debt collection, 603999, Communication tactics, 
OH, Mortgage, 604424, Other, 
OH, Credit card, 604437, Billing disputes, 
OH, Bank account or service, 604556, Deposits and withdrawals, 
OH, Credit card, 604630, Credit determination, 
OH, Payday loan, 601810, Can't contact lender, 
OH, Debt collection, 601829, Communication tactics, 
OH, Mortgage, 602066, Credit decision / Underwriting, 
OH, Credit card, 602004, Late fee, 
OH, Credit reporting, 600630, Incorrect information on credit report, 
OH, Credit reporting, 600629, Incorrect information on credit report, 
OH, Debt collection, 601541, Improper contact or sharing of info, 
OH, Credit card, 601600, Advertising and marketing, 
OH, Credit card, 600799, Rewards, 
OH, Credit card, 601410, Payoff process, 
OH, Debt collection, 601499, Cont'd attempts collect debt not owed, 
OH, Debt collection, 601500, Cont'd attempts collect debt not owed, 
OH, Credit card, 601342, Unsolicited issuance of credit card, 
OH, Money transfers, 599837, Other transaction issues, 
OH, Bank account or service, 599797, Deposits and withdrawals, 
OH, Bank account or service, 599871, Using a debit or ATM card, 
OH, Credit reporting, 599895, Unable to get credit report/credit score, 
OH, Debt collection, 599983, Taking/threatening an illegal action, 
OH, Credit reporting, 600085, Credit reporting company's investigation, 
OH, Debt collection, 600159, Improper contact or sharing of info, 
OH, Debt collection, 600303, Cont'd attempts collect debt not owed, 
OH, Debt collection, 600360, Communication tactics, 
OH, Credit reporting, 600774, Incorrect information on credit report, 
OH, Credit reporting, 600772, Incorrect information on credit report, 
OH, Payday loan, 597093, Payment to acct not credited, 
OH, Debt collection, 597328, Disclosure verification of debt, 
OH, Bank account or service, 598350, Using a debit or ATM card, 
OH, Debt collection, 598255, Communication tactics, 
OH, Credit card, 598413, Advertising and marketing, 
OH, Credit reporting, 598651, Credit monitoring or identity protection, 
OH, Credit card, 599154, Late fee, 
OH, Bank account or service, 599252, Deposits and withdrawals, 
OH, Debt collection, 597194, Cont'd attempts collect debt not owed, 
OH, Debt collection, 598072, Communication tactics, 
OH, Debt collection, 598173, Communication tactics, 
OH, Debt collection, 596405, Communication tactics, 
OH, Debt collection, 595599, Disclosure verification of debt, 
OH, Student loan, 595039, Repaying your loan, 
OH, Credit card, 595092, Credit line increase/decrease, 
OH, Debt collection, 593210, Communication tactics, 
OH, Debt collection, 594614, Communication tactics, 
OH, Payday loan, 594652, Charged fees or interest I didn't expect, 
OH, Credit reporting, 594393, Unable to get credit report/credit score, 
OH, Mortgage, 592989, Settlement process and costs, 
OH, Debt collection, 593000, Cont'd attempts collect debt not owed, 
OH, Debt collection, 593045, Disclosure verification of debt, 
OH, Debt collection, 593090, Improper contact or sharing of info, 
OH, Debt collection, 593088, Improper contact or sharing of info, 
OH, Credit reporting, 592912, Incorrect information on credit report, 
OH, Credit reporting, 590765, Incorrect information on credit report, 
OH, Credit reporting, 590766, Incorrect information on credit report, 
OH, Credit reporting, 592770, Incorrect information on credit report, 
OH, Bank account or service, 592633, Deposits and withdrawals, 
OH, Mortgage, 592728, Credit decision / Underwriting, 
OH, Student loan, 592747, Repaying your loan, 
OH, Credit reporting, 590903, Incorrect information on credit report, 
OH, Money transfers, 592115, Fraud or scam, 
OH, Consumer loan, 592237, Managing the loan or lease, 
OH, Debt collection, 592425, Communication tactics, 
OH, Debt collection, 592444, Taking/threatening an illegal action, 
OH, Debt collection, 593073, Communication tactics, 
OH, Payday loan, 592539, Can't stop charges to bank account, 
OH, Credit reporting, 591009, Incorrect information on credit report, 
OH, Consumer loan, 591012, Problems when you are unable to pay, 
OH, Debt collection, 591551, Communication tactics, 
OH, Debt collection, 591707, Cont'd attempts collect debt not owed, 
OH, Credit card, 592032, Closing/Cancelling account, 
OH, Debt collection, 590060, Communication tactics, 
OH, Payday loan, 590045, Payment to acct not credited, 
OH, Credit card, 590651, APR or interest rate, 
OH, Credit card, 587801, Identity theft / Fraud / Embezzlement, 
OH, Consumer loan, 589437, Managing the loan or lease, 
OH, Money transfers, 588554, Fraud or scam, 
OH, Debt collection, 588856, Disclosure verification of debt, 
OH, Credit card, 587184, APR or interest rate, 
OH, Consumer loan, 588934, Problems when you are unable to pay, 
OH, Bank account or service, 588977, Problems caused by my funds being low, 
OH, Credit card, 585696, Other fee, 
OH, Debt collection, 586417, Communication tactics, 
OH, Money transfers, 586532, Money was not available when promised, 
OH, Bank account or service, 583967, Deposits and withdrawals, 
OH, Debt collection, 584020, Improper contact or sharing of info, 
OH, Student loan, 584116, Repaying your loan, 
OH, Credit reporting, 584192, Credit monitoring or identity protection, 
OH, Credit card, 584672, Identity theft / Fraud / Embezzlement, 
OH, Debt collection, 584604, Communication tactics, 
OH, Bank account or service, 583300, Problems caused by my funds being low, 
OH, Debt collection, 583345, Improper contact or sharing of info, 
OH, Credit card, 583696, Transaction issue, 
OH, Student loan, 582640, Problems when you are unable to pay, 
OH, Bank account or service, 582540, Deposits and withdrawals, 
OH, Debt collection, 582599, Cont'd attempts collect debt not owed, 
OH, Debt collection, 580925, Communication tactics, 
OH, Credit reporting, 582148, Credit reporting company's investigation, 
OH, Debt collection, 581108, False statements or representation, 
OH, Credit reporting, 581289, Improper use of my credit report, 
OH, Credit reporting, 581291, Improper use of my credit report, 
OH, Credit reporting, 581290, Improper use of my credit report, 
OH, Consumer loan, 581705, Managing the loan or lease, 
OH, Debt collection, 581970, Communication tactics, 
OH, Debt collection, 581971, Communication tactics, 
OH, Credit reporting, 580948, Incorrect information on credit report, 
OH, Credit reporting, 580946, Incorrect information on credit report, 
OH, Credit reporting, 582403, Incorrect information on credit report, 
OH, Debt collection, 581252, Disclosure verification of debt, 
OH, Consumer loan, 580378, Shopping for a loan or lease, 
OH, Debt collection, 579256, Cont'd attempts collect debt not owed, 
OH, Debt collection, 579287, Cont'd attempts collect debt not owed, 
OH, Credit reporting, 579528, Improper use of my credit report, 
OH, Debt collection, 577667, Communication tactics, 
OH, Mortgage, 577755, Settlement process and costs, 
OH, Money transfers, 577762, Fraud or scam, 
OH, Debt collection, 577994, Cont'd attempts collect debt not owed, 
OH, Student loan, 578357, Problems when you are unable to pay, 
OH, Student loan, 578465, Problems when you are unable to pay, 
OH, Debt collection, 577308, Cont'd attempts collect debt not owed, 
OH, Mortgage, 576446, Credit decision / Underwriting, 
OH, Debt collection, 576648, Communication tactics, 
OH, Credit reporting, 577005, Unable to get credit report/credit score, 
OH, Debt collection, 575282, False statements or representation, 
OH, Student loan, 575288, Repaying your loan, 
OH, Debt collection, 577386, Communication tactics, 
OH, Debt collection, 577385, Communication tactics, 
OH, Student loan, 577398, Problems when you are unable to pay, 
OH, Consumer loan, 573163, Taking out the loan or lease, 
OH, Student loan, 573501, Problems when you are unable to pay, 
OH, Credit reporting, 573583, Incorrect information on credit report, 
OH, Debt collection, 573602, Cont'd attempts collect debt not owed, 
OH, Bank account or service, 574217, Deposits and withdrawals, 
OH, Credit card, 574327, Other fee, 
OH, Student loan, 574590, Problems when you are unable to pay, 
OH, Mortgage, 573063, Credit decision / Underwriting, 
OH, Consumer loan, 573216, Shopping for a loan or lease, 
OH, Debt collection, 572660, Improper contact or sharing of info, 
OH, Debt collection, 572144, Disclosure verification of debt, 
OH, Debt collection, 572428, False statements or representation, 
OH, Debt collection, 572487, Cont'd attempts collect debt not owed, 
OH, Debt collection, 569769, Communication tactics, 
OH, Debt collection, 570196, Improper contact or sharing of info, 
OH, Bank account or service, 570489, Deposits and withdrawals, 
OH, Credit card, 570621, Other, 
OH, Student loan, 570624, Problems when you are unable to pay, 
OH, Debt collection, 569055, Communication tactics, 
OH, Credit reporting, 569086, Incorrect information on credit report, 
OH, Credit reporting, 569085, Improper use of my credit report, 
OH, Credit card, 567717, Credit line increase/decrease, 
OH, Debt collection, 569613, Cont'd attempts collect debt not owed, 
OH, Mortgage, 568038, Other, 
OH, Consumer loan, 566810, Managing the loan or lease, 
OH, Consumer loan, 565702, Managing the loan or lease, 
OH, Debt collection, 567595, False statements or representation, 
OH, Debt collection, 565985, Disclosure verification of debt, 
OH, Credit reporting, 564601, Incorrect information on credit report, 
OH, Mortgage, 564633, Credit decision / Underwriting, 
OH, Credit reporting, 564761, Unable to get credit report/credit score, 
OH, Bank account or service, 565197, Deposits and withdrawals, 
OH, Bank account or service, 565561, Problems caused by my funds being low, 
OH, Bank account or service, 564351, Deposits and withdrawals, 
OH, Credit card, 563980, Bankruptcy, 
OH, Credit reporting, 562869, Incorrect information on credit report, 
OH, Student loan, 562772, Problems when you are unable to pay, 
OH, Bank account or service, 563002, Deposits and withdrawals, 
OH, Debt collection, 563053, False statements or representation, 
OH, Credit card, 563248, Billing disputes, 
OH, Mortgage, 563278, Settlement process and costs, 
OH, Consumer loan, 563481, Managing the loan or lease, 
OH, Credit card, 561471, Other, 
OH, Consumer loan, 561140, Managing the loan or lease, 
OH, Credit card, 561201, Advertising and marketing, 
OH, Consumer loan, 561291, Problems when you are unable to pay, 
OH, Consumer loan, 561297, Managing the loan or lease, 
OH, Consumer loan, 561493, Problems when you are unable to pay, 
OH, Debt collection, 561753, Disclosure verification of debt, 
OH, Mortgage, 561128, Settlement process and costs, 
OH, Bank account or service, 560474, Problems caused by my funds being low, 
OH, Bank account or service, 559556, Problems caused by my funds being low, 
OH, Credit card, 559635, Identity theft / Fraud / Embezzlement, 
OH, Credit card, 559795, Other, 
OH, Student loan, 560052, Repaying your loan, 
OH, Student loan, 558474, Problems when you are unable to pay, 
OH, Money transfers, 558368, Other transaction issues, 
OH, Credit card, 558833, Billing disputes, 
OH, Mortgage, 558060, Credit decision / Underwriting, 
OH, Credit reporting, 557958, Incorrect information on credit report, 
OH, Bank account or service, 557992, Deposits and withdrawals, 
OH, Bank account or service, 558203, Using a debit or ATM card, 
OH, Student loan, 557707, Repaying your loan, 
OH, Credit card, 557538, Billing disputes, 
OH, Student loan, 556873, Repaying your loan, 
OH, Bank account or service, 557167, Deposits and withdrawals, 
OH, Credit card, 557195, Rewards, 
OH, Consumer loan, 556233, Taking out the loan or lease, 
OH, Credit card, 557516, Rewards, 
OH, Debt collection, 555935, Communication tactics, 
OH, Debt collection, 555936, Communication tactics, 
OH, Credit card, 556082, Other, 
OH, Student loan, 556108, Repaying your loan, 
OH, Debt collection, 555064, Disclosure verification of debt, 
OH, Bank account or service, 555385, Deposits and withdrawals, 
OH, Credit card, 555424, Delinquent account, 
OH, Credit card, 554629, Billing disputes, 
OH, Consumer loan, 554847, Managing the loan or lease, 
OH, Bank account or service, 554863, Deposits and withdrawals, 
OH, Consumer loan, 554851, Managing the line of credit, 
OH, Credit card, 555005, Billing statement, 
OH, Credit card, 553849, Customer service / Customer relations, 
OH, Student loan, 553883, Repaying your loan, 
OH, Credit reporting, 553979, Incorrect information on credit report, 
OH, Bank account or service, 554405, Problems caused by my funds being low, 
OH, Credit card, 553193, Credit line increase/decrease, 
OH, Student loan, 553218, Repaying your loan, 
OH, Credit reporting, 553230, Unable to get credit report/credit score, 
OH, Debt collection, 553128, False statements or representation, 
OH, Credit reporting, 552987, Incorrect information on credit report, 
OH, Money transfers, 552626, Fraud or scam, 
OH, Credit card, 551973, Closing/Cancelling account, 
OH, Bank account or service, 551798, Problems caused by my funds being low, 
OH, Bank account or service, 551561, Problems caused by my funds being low, 
OH, Bank account or service, 551631, Using a debit or ATM card, 
OH, Credit card, 550546, Cash advance, 
OH, Credit card, 550609, Privacy, 
OH, Bank account or service, 550813, Problems caused by my funds being low, 
OH, Bank account or service, 550818, Deposits and withdrawals, 
OH, Money transfers, 550952, Other transaction issues, 
OH, Credit reporting, 551078, Incorrect information on credit report, 
OH, Credit reporting, 551079, Incorrect information on credit report, 
OH, Credit reporting, 549141, Incorrect information on credit report, 
OH, Credit reporting, 549140, Incorrect information on credit report, 
OH, Credit reporting, 549452, Credit reporting company's investigation, 
OH, Credit card, 549647, Credit determination, 
OH, Bank account or service, 549603, Deposits and withdrawals, 
OH, Credit card, 549754, Billing disputes, 
OH, Student loan, 549835, Repaying your loan, 
OH, Money transfers, 549846, Money was not available when promised, 
OH, Credit reporting, 549880, Credit monitoring or identity protection, 
OH, Bank account or service, 549970, Deposits and withdrawals, 
OH, Credit reporting, 550253, Credit reporting company's investigation, 
OH, Credit card, 549119, Billing disputes, 
OH, Credit reporting, 549370, Credit reporting company's investigation, 
OH, Debt collection, 549316, Cont'd attempts collect debt not owed, 
OH, Credit reporting, 549286, Improper use of my credit report, 
OH, Credit reporting, 549309, Improper use of my credit report, 
OH, Debt collection, 549317, Cont'd attempts collect debt not owed, 
OH, Debt collection, 548330, Taking/threatening an illegal action, 
OH, Mortgage, 548314, Settlement process and costs, 
OH, Debt collection, 548331, Taking/threatening an illegal action, 
OH, Student loan, 548374, Repaying your loan, 
OH, Consumer loan, 548493, Problems when you are unable to pay, 
OH, Bank account or service, 548566, Using a debit or ATM card, 
OH, Credit reporting, 547225, Incorrect information on credit report, 
OH, Credit card, 547556, Arbitration, 
OH, Debt collection, 546630, Taking/threatening an illegal action, 
OH, Bank account or service, 546651, Deposits and withdrawals, 
OH, Credit reporting, 547308, Credit reporting company's investigation, 
OH, Debt collection, 547311, Improper contact or sharing of info, 
OH, Debt collection, 547091, Improper contact or sharing of info, 
OH, Credit card, 545629, Credit card protection / Debt protection, 
OH, Credit reporting, 545775, Credit reporting company's investigation, 
OH, Mortgage, 545955, Settlement process and costs, 
OH, Credit reporting, 545219, Unable to get credit report/credit score, 
OH, Consumer loan, 546099, Managing the loan or lease, 
OH, Credit reporting, 545218, Unable to get credit report/credit score, 
OH, Credit reporting, 545220, Unable to get credit report/credit score, 
OH, Credit card, 545265, Closing/Cancelling account, 
OH, Credit reporting, 545110, Incorrect information on credit report, 
OH, Credit reporting, 545109, Incorrect information on credit report, 
OH, Bank account or service, 546184, Problems caused by my funds being low, 
OH, Credit card, 545075, Billing disputes, 
OH, Debt collection, 546306, Cont'd attempts collect debt not owed, 
OH, Debt collection, 546358, Taking/threatening an illegal action, 
OH, Debt collection, 546357, Taking/threatening an illegal action, 
OH, Credit reporting, 543399, Improper use of my credit report, 
OH, Credit card, 543514, Billing disputes, 
OH, Credit card, 543859, Credit line increase/decrease, 
OH, Debt collection, 543905, Improper contact or sharing of info, 
OH, Student loan, 543995, Repaying your loan, 
OH, Credit card, 544120, Unsolicited issuance of credit card, 
OH, Credit card, 544132, Billing statement, 
OH, Debt collection, 544213, Taking/threatening an illegal action, 
OH, Debt collection, 544212, Taking/threatening an illegal action, 
OH, Bank account or service, 544542, Deposits and withdrawals, 
OH, Credit card, 544880, Payoff process, 
OH, Credit card, 542158, Delinquent account, 
OH, Consumer loan, 542524, Problems when you are unable to pay, 
OH, Student loan, 542665, Problems when you are unable to pay, 
OH, Debt collection, 541305, Cont'd attempts collect debt not owed, 
OH, Bank account or service, 541334, Using a debit or ATM card, 
OH, Consumer loan, 541332, Shopping for a loan or lease, 
OH, Credit reporting, 541459, Incorrect information on credit report, 
OH, Credit reporting, 541525, Incorrect information on credit report, 
OH, Bank account or service, 541572, Problems caused by my funds being low, 
OH, Credit card, 540188, APR or interest rate, 
OH, Debt collection, 540565, Communication tactics, 
OH, Consumer loan, 540616, Managing the loan or lease, 
OH, Credit card, 541250, Late fee, 
OH, Credit card, 539700, APR or interest rate, 
OH, Consumer loan, 541400, Managing the loan or lease, 
OH, Debt collection, 539742, Communication tactics, 
OH, Bank account or service, 539736, Problems caused by my funds being low, 
OH, Credit card, 539790, Advertising and marketing, 
OH, Credit card, 539962, Billing disputes, 
OH, Credit card, 540198, Billing disputes, 
OH, Credit card, 538016, Billing disputes, 
OH, Credit card, 539507, Unsolicited issuance of credit card, 
OH, Bank account or service, 539500, Deposits and withdrawals, 
OH, Credit card, 538288, Identity theft / Fraud / Embezzlement, 
OH, Credit card, 538389, Billing disputes, 
OH, Debt collection, 538416, Disclosure verification of debt, 
OH, Credit card, 538869, Billing disputes, 
OH, Bank account or service, 537190, Using a debit or ATM card, 
OH, Student loan, 537352, Problems when you are unable to pay, 
OH, Debt collection, 537033, Communication tactics, 
OH, Consumer loan, 537100, Managing the loan or lease, 
OH, Debt collection, 536061, Cont'd attempts collect debt not owed, 
OH, Credit card, 536839, Late fee, 
OH, Bank account or service, 536316, Using a debit or ATM card, 
OH, Credit card, 536324, Delinquent account, 
OH, Credit reporting, 536467, Incorrect information on credit report, 
OH, Credit reporting, 536468, Incorrect information on credit report, 
OH, Debt collection, 536776, Communication tactics, 
OH, Credit card, 535084, Credit line increase/decrease, 
OH, Mortgage, 535231, Settlement process and costs, 
OH, Debt collection, 534219, Disclosure verification of debt, 
OH, Debt collection, 534222, Communication tactics, 
OH, Debt collection, 533817, Cont'd attempts collect debt not owed, 
OH, Bank account or service, 531882, Problems caused by my funds being low, 
OH, Consumer loan, 531962, Problems when you are unable to pay, 
OH, Credit card, 532006, Late fee, 
OH, Credit card, 532032, Advertising and marketing, 
OH, Student loan, 532793, Repaying your loan, 
OH, Credit card, 531857, Customer service / Customer relations, 
OH, Debt collection, 531861, Taking/threatening an illegal action, 
OH, Credit card, 531860, Credit card protection / Debt protection, 
OH, Debt collection, 531880, Cont'd attempts collect debt not owed, 
OH, Debt collection, 531888, Communication tactics, 
OH, Consumer loan, 530634, Managing the loan or lease, 
OH, Debt collection, 530710, Cont'd attempts collect debt not owed, 
OH, Debt collection, 530736, Taking/threatening an illegal action, 
OH, Debt collection, 531165, False statements or representation, 
OH, Debt collection, 530923, Communication tactics, 
OH, Student loan, 531276, Repaying your loan, 
OH, Credit reporting, 530108, Credit reporting company's investigation, 
OH, Consumer loan, 528428, Problems when you are unable to pay, 
OH, Consumer loan, 528465, Managing the loan or lease, 
OH, Debt collection, 531792, Communication tactics, 
OH, Credit reporting, 529331, Credit reporting company's investigation, 
OH, Consumer loan, 529477, Managing the loan or lease, 
OH, Credit reporting, 528253, Incorrect information on credit report, 
OH, Debt collection, 526447, Cont'd attempts collect debt not owed, 
OH, Credit card, 526495, Convenience checks, 
OH, Debt collection, 526405, Cont'd attempts collect debt not owed, 
OH, Student loan, 527221, Problems when you are unable to pay, 
OH, Credit card, 527220, Billing disputes, 
OH, Credit reporting, 527447, Incorrect information on credit report, 
OH, Credit reporting, 527416, Incorrect information on credit report, 
OH, Credit card, 527598, Closing/Cancelling account, 
OH, Credit card, 528166, Billing disputes, 
OH, Credit card, 528182, Forbearance / Workout plans, 
OH, Credit card, 525663, Billing disputes, 
OH, Debt collection, 525664, Disclosure verification of debt, 
OH, Debt collection, 525765, Cont'd attempts collect debt not owed, 
OH, Credit card, 526055, Credit line increase/decrease, 
OH, Credit card, 525232, Billing disputes, 
OH, Bank account or service, 525245, Deposits and withdrawals, 
OH, Consumer loan, 525594, Managing the loan or lease, 
OH, Credit reporting, 523065, Incorrect information on credit report, 
OH, Credit card, 524392, Other, 
OH, Bank account or service, 524628, Deposits and withdrawals, 
OH, Credit card, 522781, Billing disputes, 
OH, Credit reporting, 523294, Incorrect information on credit report, 
OH, Credit card, 523447, Other, 
OH, Consumer loan, 523730, Managing the loan or lease, 
OH, Bank account or service, 523750, Using a debit or ATM card, 
OH, Debt collection, 524340, Cont'd attempts collect debt not owed, 
OH, Bank account or service, 524290, Problems caused by my funds being low, 
OH, Debt collection, 524303, Communication tactics, 
OH, Debt collection, 521431, Cont'd attempts collect debt not owed, 
OH, Student loan, 521534, Repaying your loan, 
OH, Credit reporting, 521684, Improper use of my credit report, 
OH, Consumer loan, 521775, Taking out the loan or lease, 
OH, Debt collection, 522163, Cont'd attempts collect debt not owed, 
OH, Bank account or service, 522171, Deposits and withdrawals, 
OH, Student loan, 522184, Problems when you are unable to pay, 
OH, Debt collection, 520922, Cont'd attempts collect debt not owed, 
OH, Bank account or service, 521240, Deposits and withdrawals, 
OH, Credit card, 521375, Forbearance / Workout plans, 
OH, Student loan, 520040, Problems when you are unable to pay, 
OH, Debt collection, 520728, Cont'd attempts collect debt not owed, 
OH, Credit card, 519160, Identity theft / Fraud / Embezzlement, 
OH, Credit reporting, 519008, Credit reporting company's investigation, 
OH, Credit reporting, 519468, Credit reporting company's investigation, 
OH, Credit card, 519528, Late fee, 
OH, Credit card, 516817, Delinquent account, 
OH, Debt collection, 518662, Cont'd attempts collect debt not owed, 
OH, Credit reporting, 518809, Incorrect information on credit report, 
OH, Mortgage, 518620, Settlement process and costs, 
OH, Debt collection, 517726, Cont'd attempts collect debt not owed, 
OH, Credit card, 517796, Other fee, 
OH, Credit card, 517790, Other, 
OH, Credit card, 517830, Billing disputes, 
OH, Student loan, 517960, Repaying your loan, 
OH, Debt collection, 515760, Cont'd attempts collect debt not owed, 
OH, Debt collection, 515770, Cont'd attempts collect debt not owed, 
OH, Consumer loan, 517358, Account terms and changes, 
OH, Credit card, 515728, Identity theft / Fraud / Embezzlement, 
OH, Debt collection, 515555, Communication tactics, 
OH, Mortgage, 515008, Settlement process and costs, 
OH, Credit card, 516281, Closing/Cancelling account, 
OH, Consumer loan, 515361, Problems when you are unable to pay, 
OH, Bank account or service, 515372, Deposits and withdrawals, 
OH, Credit card, 516652, Billing disputes, 
OH, Mortgage, 514021, Credit decision / Underwriting, 
OH, Credit card, 514143, Billing disputes, 
OH, Credit card, 514431, Closing/Cancelling account, 
OH, Consumer loan, 514539, Managing the loan or lease, 
OH, Mortgage, 514579, Settlement process and costs, 
OH, Debt collection, 513152, Communication tactics, 
OH, Student loan, 511862, Problems when you are unable to pay, 
OH, Student loan, 512848, Repaying your loan, 
OH, Debt collection, 512934, Taking/threatening an illegal action, 
OH, Credit card, 513549, Billing disputes, 
OH, Credit reporting, 513423, Incorrect information on credit report, 
OH, Debt collection, 512055, False statements or representation, 
OH, Credit card, 513641, Billing disputes, 
OH, Debt collection, 512054, False statements or representation, 
OH, Bank account or service, 511546, Deposits and withdrawals, 
OH, Mortgage, 509975, Credit decision / Underwriting, 
OH, Credit card, 509979, Delinquent account, 
OH, Debt collection, 511442, Communication tactics, 
OH, Debt collection, 510455, Taking/threatening an illegal action, 
OH, Bank account or service, 510537, Problems caused by my funds being low, 
OH, Credit card, 510641, Late fee, 
OH, Credit card, 510792, Credit determination, 
OH, Credit card, 510832, Other, 
OH, Consumer loan, 510323, Account terms and changes, 
OH, Bank account or service, 510360, Deposits and withdrawals, 
OH, Bank account or service, 509651, Deposits and withdrawals, 
OH, Debt collection, 508445, Cont'd attempts collect debt not owed, 
OH, Debt collection, 508517, False statements or representation, 
OH, Debt collection, 508516, False statements or representation, 
OH, Debt collection, 509360, Cont'd attempts collect debt not owed, 
OH, Consumer loan, 508023, Managing the loan or lease, 
OH, Credit card, 510104, Advertising and marketing, 
OH, Bank account or service, 506490, Deposits and withdrawals, 
OH, Mortgage, 505879, Settlement process and costs, 
OH, Credit card, 506006, Billing statement, 
OH, Debt collection, 506029, Communication tactics, 
OH, Student loan, 505676, Problems when you are unable to pay, 
OH, Consumer loan, 505018, Managing the loan or lease, 
OH, Consumer loan, 504894, Taking out the loan or lease, 
OH, Debt collection, 504958, Cont'd attempts collect debt not owed, 
OH, Credit reporting, 503847, Credit reporting company's investigation, 
OH, Credit reporting, 503846, Incorrect information on credit report, 
OH, Credit reporting, 503848, Incorrect information on credit report, 
OH, Credit card, 503885, Advertising and marketing, 
OH, Credit card, 504484, Customer service / Customer relations, 
OH, Debt collection, 501728, Cont'd attempts collect debt not owed, 
OH, Debt collection, 503634, False statements or representation, 
OH, Credit card, 503643, Billing disputes, 
OH, Credit card, 503799, Customer service / Customer relations, 
OH, Student loan, 503806, Repaying your loan, 
OH, Credit card, 503514, Sale of account, 
OH, Credit card, 501297, Transaction issue, 
OH, Credit card, 503487, Transaction issue, 
OH, Credit reporting, 508360, Improper use of my credit report, 
OH, Consumer loan, 503735, Taking out the loan or lease, 
OH, Credit card, 502653, Payoff process, 
OH, Credit card, 502368, Closing/Cancelling account, 
OH, Credit card, 501598, Credit line increase/decrease, 
OH, Credit card, 501597, Closing/Cancelling account, 
